hrg_code,hrg_description
MA50Z,"Surgical, Abortion or Miscarriage Care, over 20 weeks Gestation"
MA51Z,"Surgical, Abortion or Miscarriage Care, from 14 to 20 weeks Gestation"
MA52A,"Surgical, Abortion or Miscarriage Care, under 14 weeks Gestation, with Insertion of Long-Acting Contraceptive"
MA52B,"Surgical, Abortion or Miscarriage Care, under 14 weeks Gestation, without Insertion of Long-Acting Contraceptive"
MA53Z,"Medical, Abortion or Miscarriage Care, over 20 weeks Gestation"
MA54Z,"Medical, Abortion or Miscarriage Care, from 14 to 20 weeks Gestation"
MA55A,"Medical, Abortion or Miscarriage Care, from 9 to under 14 weeks Gestation, with Insertion of Long-Acting Contraceptive"
MA55B,"Medical, Abortion or Miscarriage Care, from 9 to under 14 weeks Gestation, without Insertion of Long-Acting Contraceptive"
MA56A,"Medical, Abortion or Miscarriage Care, under 9 weeks Gestation, with Insertion of Long-Acting Contraceptive"
MA56B,"Medical, Abortion or Miscarriage Care, under 9 weeks Gestation, without Insertion of Long-Acting Contraceptive"
MB05C,"Malignant Gynaecological Disorders with Interventions, with CC Score 9+"
MB05D,"Malignant Gynaecological Disorders with Interventions, with CC Score 6-8"
MB05E,"Malignant Gynaecological Disorders with Interventions, with CC Score 3-5"
MB05F,"Malignant Gynaecological Disorders with Interventions, with CC Score 0-2"
MB05G,"Malignant Gynaecological Disorders without Interventions, with CC Score 10+"
MB05H,"Malignant Gynaecological Disorders without Interventions, with CC Score 7-9"
MB05J,"Malignant Gynaecological Disorders without Interventions, with CC Score 4-6"
MB05K,"Malignant Gynaecological Disorders without Interventions, with CC Score 2-3"
MB05L,"Malignant Gynaecological Disorders without Interventions, with CC Score 0-1"
MB08A,"Threatened or Spontaneous Miscarriage, with Interventions"
MB08B,"Threatened or Spontaneous Miscarriage, without Interventions"
MB09A,"Non-Malignant Gynaecological Disorders with Interventions, with CC Score 6+"
MB09B,"Non-Malignant Gynaecological Disorders with Interventions, with CC Score 3-5"
MB09C,"Non-Malignant Gynaecological Disorders with Interventions, with CC Score 0-2"
MB09D,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 6+"
MB09E,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 3-5"
MB09F,"Non-Malignant Gynaecological Disorders without Interventions, with CC Score 0-2"
MC07Z,Intrauterine Insemination with Superovulation
MC08Z,"Intrauterine Insemination with Superovulation, with Donor"
MC09Z,Intrauterine Insemination without Superovulation
MC10Z,"Intrauterine Insemination without Superovulation, with Donor"
MC11Z,Implantation of Embryo
MC12Z,Oocyte Recovery
MC13Z,Donor Oocyte Recovery
MC14Z,Oocyte Recovery with Intracytoplasmic Sperm Injection
MC15Z,Oocyte Recovery with Pre-Implantation Genetic Diagnosis
MC20Z,Surgical Extraction of Sperm
MC21Z,Collection of Sperm
NZ16Z,Ante-Natal Routine Observation
NZ17A,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 2+"
NZ17B,"Ante-Natal False Labour, including Premature Rupture of Membranes, with CC Score 0-1"
NZ18A,Ante-Natal Complex Disorders with CC Score 2+
NZ18B,Ante-Natal Complex Disorders with CC Score 0-1
NZ19A,Ante-Natal Major Disorders with CC Score 2+
NZ19B,Ante-Natal Major Disorders with CC Score 0-1
NZ20A,Ante-Natal Other Disorders with CC Score 2+
NZ20B,Ante-Natal Other Disorders with CC Score 0-1
NZ21Z,Ante-Natal Standard Routine Ultrasound Scan
NZ22Z,Ante-Natal Specialised Non-Routine Ultrasound Scan
NZ24A,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 2+"
NZ24B,"Ante-Natal Therapeutic Procedures, including Induction, with CC Score 0-1"
NZ25Z,Labour without Specified Delivery
NZ26A,Post-Natal Disorders with CC Score 2+
NZ26B,Post-Natal Disorders with CC Score 0-1
NZ27Z,Post-Natal Therapeutic Procedures
NZ30A,Normal Delivery with CC Score 2+
NZ30B,Normal Delivery with CC Score 1
NZ30C,Normal Delivery with CC Score 0
NZ31A,"Normal Delivery, with Epidural or Induction, with CC Score 2+"
NZ31B,"Normal Delivery, with Epidural or Induction, with CC Score 1"
NZ31C,"Normal Delivery, with Epidural or Induction, with CC Score 0"
NZ32A,"Normal Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 2+"
NZ32B,"Normal Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 1"
NZ32C,"Normal Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 0"
NZ33A,"Normal Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 2+"
NZ33B,"Normal Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 1"
NZ33C,"Normal Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 0"
NZ34A,"Normal Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 2+"
NZ34B,"Normal Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 1"
NZ34C,"Normal Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 0"
NZ40A,Assisted Delivery with CC Score 2+
NZ40B,Assisted Delivery with CC Score 1
NZ40C,Assisted Delivery with CC Score 0
NZ41A,"Assisted Delivery, with Epidural or Induction, with CC Score 2+"
NZ41B,"Assisted Delivery, with Epidural or Induction, with CC Score 1"
NZ41C,"Assisted Delivery, with Epidural or Induction, with CC Score 0"
NZ42A,"Assisted Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 2+"
NZ42B,"Assisted Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 1"
NZ42C,"Assisted Delivery, with Epidural and Induction, or with Post-Partum Surgical Intervention, with CC Score 0"
NZ43A,"Assisted Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 2+"
NZ43B,"Assisted Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 1"
NZ43C,"Assisted Delivery, with Epidural or Induction, and with Post-Partum Surgical Intervention, with CC Score 0"
NZ44A,"Assisted Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 2+"
NZ44B,"Assisted Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 1"
NZ44C,"Assisted Delivery, with Epidural, Induction and Post-Partum Surgical Intervention, with CC Score 0"
NZ50A,Planned Caesarean Section with CC Score 4+
NZ50B,Planned Caesarean Section with CC Score 2-3
NZ50C,Planned Caesarean Section with CC Score 0-1
NZ51A,Emergency Caesarean Section with CC Score 4+
NZ51B,Emergency Caesarean Section with CC Score 2-3
NZ51C,Emergency Caesarean Section with CC Score 0-1
NZ71Z,Specialised Fetal Therapeutic Procedures
NZ72Z,Specialised Fetal Invasive Diagnostic Procedures
PB03Z,Healthy Baby
PB04A,"Neonatal Diagnoses, Admitted from Other Location or Born in Hospital, with CC Score 6+"
PB04B,"Neonatal Diagnoses, Admitted from Other Location or Born in Hospital, with CC Score 4-5"
PB04C,"Neonatal Diagnoses, Admitted from Other Location or Born in Hospital, with CC Score 1-3"
PB04D,"Neonatal Diagnoses, Admitted from Other Location or Born in Hospital, with CC Score 0"
PB05A,"Neonatal Diagnoses, Admitted from Other Hospital Provider, with CC Score 6+"
PB05B,"Neonatal Diagnoses, Admitted from Other Hospital Provider, with CC Score 1-5"
PB05C,"Neonatal Diagnoses, Admitted from Other Hospital Provider, with CC Score 0"
PB06A,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 6+"
PB06B,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 4-5"
PB06C,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 3"
PB06D,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 2"
PB06E,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 1"
PB06F,"Neonatal Diagnoses, Admitted from Home, with Interventions, with CC Score 0"
PB06G,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 6+"
PB06H,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 4-5"
PB06J,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 3"
PB06K,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 2"
PB06L,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 1"
PB06M,"Neonatal Diagnoses, Admitted from Home, without Interventions, with CC Score 0"
PC63A,"Paediatric, Head, Neck or Ear Disorders, with CC Score 6+"
PC63B,"Paediatric, Head, Neck or Ear Disorders, with CC Score 3-5"
PC63C,"Paediatric, Head, Neck or Ear Disorders, with CC Score 1-2"
PC63D,"Paediatric, Head, Neck or Ear Disorders, with CC Score 0"
PD11A,"Paediatric, Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 4+"
PD11B,"Paediatric, Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 1-3"
PD11C,"Paediatric, Acute Upper Respiratory Tract Infection or Common Cold, with CC Score 0"
PD12A,"Paediatric, Asthma or Wheezing, with CC Score 4+"
PD12B,"Paediatric, Asthma or Wheezing, with CC Score 1-3"
PD12C,"Paediatric, Asthma or Wheezing, with CC Score 0"
PD13A,Paediatric Cystic Fibrosis with CC Score 5+
PD13B,Paediatric Cystic Fibrosis with CC Score 2-4
PD13C,Paediatric Cystic Fibrosis with CC Score 1
PD13D,Paediatric Cystic Fibrosis with CC Score 0
PD14A,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 11+"
PD14B,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 8-10"
PD14C,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 4-7"
PD14D,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 2-3"
PD14E,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 1"
PD14F,"Paediatric Lower Respiratory Tract Disorders without Acute Bronchiolitis, with CC Score 0"
PD15A,Paediatric Acute Bronchiolitis with CC Score 5+
PD15B,Paediatric Acute Bronchiolitis with CC Score 2-4
PD15C,Paediatric Acute Bronchiolitis with CC Score 1
PD15D,Paediatric Acute Bronchiolitis with CC Score 0
PD65A,Paediatric Upper Respiratory Tract Disorders with CC Score 5+
PD65B,Paediatric Upper Respiratory Tract Disorders with CC Score 2-4
PD65C,Paediatric Upper Respiratory Tract Disorders with CC Score 1
PD65D,Paediatric Upper Respiratory Tract Disorders with CC Score 0
PE23A,Paediatric Cardiac Conditions with CC Score 13+
PE23B,Paediatric Cardiac Conditions with CC Score 10-12
PE23C,Paediatric Cardiac Conditions with CC Score 6-9
PE23D,Paediatric Cardiac Conditions with CC Score 3-5
PE23E,Paediatric Cardiac Conditions with CC Score 1-2
PE23F,Paediatric Cardiac Conditions with CC Score 0
PE24A,"Paediatric, Arrhythmia or Conduction Disorders, with CC Score 2+"
PE24B,"Paediatric, Arrhythmia or Conduction Disorders, with CC Score 1"
PE24C,"Paediatric, Arrhythmia or Conduction Disorders, with CC Score 0"
PE62A,"Paediatric, Syncope and Collapse, with CC Score 2+"
PE62B,"Paediatric, Syncope and Collapse, with CC Score 1"
PE62C,"Paediatric, Syncope and Collapse, with CC Score 0"
PF21A,"Paediatric, Infectious or Non-Infectious Gastroenteritis, with CC Score 1+"
PF21B,"Paediatric, Infectious or Non-Infectious Gastroenteritis, with CC Score 0"
PF25A,Paediatric Major Gastrointestinal Disorders with CC Score 7+
PF25B,Paediatric Major Gastrointestinal Disorders with CC Score 5-6
PF25C,Paediatric Major Gastrointestinal Disorders with CC Score 3-4
PF25D,Paediatric Major Gastrointestinal Disorders with CC Score 1-2
PF25E,Paediatric Major Gastrointestinal Disorders with CC Score 0
PF26A,Paediatric Other Gastrointestinal Disorders with CC Score 4+
PF26B,Paediatric Other Gastrointestinal Disorders with CC Score 1-3
PF26C,Paediatric Other Gastrointestinal Disorders with CC Score 0
PF27A,Paediatric Inflammatory Bowel Disease with CC Score 1+
PF27B,Paediatric Inflammatory Bowel Disease with CC Score 0
PF28A,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 6+"
PF28B,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 4-5"
PF28C,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 2-3"
PF28D,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 1"
PF28E,"Paediatric, Feeding Difficulties or Vomiting, with CC Score 0"
PG71A,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 2+"
PG71B,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 1"
PG71C,"Paediatric, Hepatobiliary or Pancreatic Disorders, with CC Score 0"
PH34A,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 5+"
PH34B,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 3-4"
PH34C,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 1-2"
PH34D,"Paediatric, Musculoskeletal or Connective Tissue Disorders, with CC Score 0"
PJ35A,Paediatric Skin Disorders with CC Score 4+
PJ35B,Paediatric Skin Disorders with CC Score 2-3
PJ35C,Paediatric Skin Disorders with CC Score 1
PJ35D,Paediatric Skin Disorders with CC Score 0
PJ66A,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 3+"
PJ66B,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 1-2"
PJ66C,"Paediatric, Rash or Other Non-Specific Skin Eruption, with CC Score 0"
PK36A,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 4+"
PK36B,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 1-3"
PK36C,"Paediatric Endocrine Disorders, excluding Diabetes Mellitus, with CC Score 0"
PK67A,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 1+"
PK67B,"Paediatric Diabetes Mellitus, with Ketoacidosis or Coma, with CC Score 0"
PK68A,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 3+"
PK68B,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 1-2"
PK68C,"Paediatric Diabetes Mellitus, without Ketoacidosis or Coma, with CC Score 0"
PK72A,Paediatric Metabolic Disorders with CC Score 4+
PK72B,Paediatric Metabolic Disorders with CC Score 1-3
PK72C,Paediatric Metabolic Disorders with CC Score 0
PL38A,"Paediatric Renal Disease with Renal Failure, with CC Score 3+"
PL38B,"Paediatric Renal Disease with Renal Failure, with CC Score 1-2"
PL38C,"Paediatric Renal Disease with Renal Failure, with CC Score 0"
PL69A,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 2+"
PL69B,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 1"
PL69C,"Paediatric, Nephritic or Nephrotic Renal Diseases, with CC Score 0"
PL70A,Paediatric Other Renal Diseases with CC Score 4+
PL70B,Paediatric Other Renal Diseases with CC Score 2-3
PL70C,Paediatric Other Renal Diseases with CC Score 1
PL70D,Paediatric Other Renal Diseases with CC Score 0
PM40A,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 3+"
PM40B,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 1-2"
PM40C,"Paediatric Acute Lymphoblastic Leukaemia with length of stay 1 day or more, with CC Score 0"
PM41Z,Paediatric Other Haematological Malignancies with length of stay 1 day or more
PM42A,"Paediatric Brain Tumours with length of stay 1 day or more, with CC Score 1+"
PM42B,"Paediatric Brain Tumours with length of stay 1 day or more, with CC Score 0"
PM43A,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 5+"
PM43B,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 1-4"
PM43C,"Paediatric Other Neoplasms with length of stay 1 day or more, with CC Score 0"
PM44Z,Paediatric Neoplasm Diagnoses with length of stay 0 days
PM45A,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 6+"
PM45B,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 3-5"
PM45C,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 1-2"
PM45D,"Paediatric Febrile Neutropenia with Malignancy, with CC Score 0"
PN46A,Paediatric Thalassaemia with CC Score 1+
PN46B,Paediatric Thalassaemia with CC Score 0
PN47A,"Paediatric Sickle-Cell Anaemia with Crisis, with CC Score 1+"
PN47B,"Paediatric Sickle-Cell Anaemia with Crisis, with CC Score 0"
